연령계층별,시점,인구[천명],경제활동인구[천명],취업자[천명],실업자[천명],비경제활동인구[천명],경제활동참가율[%],실업률[%],고용률[%]
50 - 59세,2001.12 월,4478.1,3038.5,2965.5,73,1439.6,67.9,2.4,66.2
50 - 59세,2002.01 월,4487.3,2960.1,2882.2,77.9,1527.2,66,2.6,64.2
50 - 59세,2002.02 월,4496.5,2982.7,2902.6,80.2,1513.8,66.3,2.7,64.6
50 - 59세,2002.03 월,4505.7,3085,3009.1,76,1420.6,68.5,2.5,66.8
50 - 59세,2002.04 월,4514.8,3167.9,3098.4,69.6,1346.9,70.2,2.2,68.6
50 - 59세,2002.05 월,4524,3204.1,3137.7,66.3,1319.9,70.8,2.1,69.4
50 - 59세,2002.06 월,4533.2,3232.2,3180.4,51.8,1301,71.3,1.6,70.2
50 - 59세,2002.07 월,4543.1,3202.8,3149.7,53.1,1340.3,70.5,1.7,69.3
50 - 59세,2002.08 월,4553.7,3192,3132.1,59.9,1361.7,70.1,1.9,68.8
50 - 59세,2002.09 월,4564.2,3235.7,3190.2,45.5,1328.5,70.9,1.4,69.9
50 - 59세,2002.10 월,4574.8,3266.2,3221.9,44.3,1308.6,71.4,1.4,70.4
50 - 59세,2002.11 월,4585.3,3229.7,3182.3,47.4,1355.6,70.4,1.5,69.4
50 - 59세,2002.12 월,4595.9,3132.2,3073.3,58.9,1463.7,68.2,1.9,66.9
50 - 59세,2003.01 월,4606.6,3065.3,2996.5,68.8,1541.3,66.5,2.2,65
50 - 59세,2003.02 월,4617.2,3046.1,2976.3,69.8,1571.1,66,2.3,64.5
50 - 59세,2003.03 월,4627.8,3152.9,3071.1,81.9,1474.8,68.1,2.6,66.4
50 - 59세,2003.04 월,4638.4,3237.4,3166.2,71.2,1401,69.8,2.2,68.3
50 - 59세,2003.05 월,4649,3279.9,3209.6,70.3,1369.2,70.6,2.1,69
50 - 59세,2003.06 월,4659.6,3281.2,3208.9,72.3,1378.4,70.4,2.2,68.9
50 - 59세,2003.07 월,4672.7,3268,3197.4,70.6,1404.7,69.9,2.2,68.4
50 - 59세,2003.08 월,4688.3,3245.9,3174.2,71.7,1442.4,69.2,2.2,67.7
50 - 59세,2003.09 월,4703.9,3291.7,3219.8,71.9,1412.2,70,2.2,68.4
50 - 59세,2003.10 월,4719.5,3325.6,3257.5,68.1,1393.9,70.5,2,69
50 - 59세,2003.11 월,4735.1,3319,3258.3,60.7,1416.1,70.1,1.8,68.8
50 - 59세,2003.12 월,4750.8,3257.8,3192.6,65.2,1492.9,68.6,2,67.2
50 - 59세,2004.01 월,4766.4,3209,3139.6,69.5,1557.4,67.3,2.2,65.9
50 - 59세,2004.02 월,4782,3232.5,3148.8,83.6,1549.6,67.6,2.6,65.8
50 - 59세,2004.03 월,4797.6,3320.2,3237.6,82.6,1477.5,69.2,2.5,67.5
50 - 59세,2004.04 월,4813.2,3378.6,3297,81.6,1434.6,70.2,2.4,68.5
50 - 59세,2004.05 월,4828.8,3385.7,3311.5,74.2,1443.1,70.1,2.2,68.6
50 - 59세,2004.06 월,4844.5,3419.6,3349.3,70.3,1424.9,70.6,2.1,69.1
50 - 59세,2004.07 월,4864.3,3388.4,3311.2,77.1,1475.9,69.7,2.3,68.1
50 - 59세,2004.08 월,4888.2,3381.9,3303.5,78.4,1506.3,69.2,2.3,67.6
50 - 59세,2004.09 월,4912.1,3453.3,3380.9,72.4,1458.7,70.3,2.1,68.8
50 - 59세,2004.10 월,4936,3498.3,3426.2,72.1,1437.6,70.9,2.1,69.4
50 - 59세,2004.11 월,4959.8,3507.4,3429.9,77.4,1452.5,70.7,2.2,69.2
50 - 59세,2004.12 월,4983.7,3470.3,3387.8,82.5,1513.4,69.6,2.4,68
50 - 59세,2005.01 월,5007.5,3378.4,3292.1,86.3,1629.1,67.5,2.6,65.7
50 - 59세,2005.02 월,5031.4,3384.5,3288.5,96.1,1646.9,67.3,2.8,65.4
50 - 59세,2005.03 월,5055.3,3526.1,3430.5,95.6,1529.2,69.8,2.7,67.9
50 - 59세,2005.04 월,5079.2,3591.3,3496,95.3,1487.9,70.7,2.7,68.8
50 - 59세,2005.05 월,5103.1,3614.2,3528.6,85.6,1488.9,70.8,2.4,69.1
50 - 59세,2005.06 월,5127,3640,3547.8,92.2,1487,71,2.5,69.2
50 - 59세,2005.07 월,5152.3,3627.1,3540.7,86.4,1525.3,70.4,2.4,68.7
50 - 59세,2005.08 월,5179.2,3619.6,3527,92.6,1559.6,69.9,2.6,68.1
50 - 59세,2005.09 월,5206.1,3688,3586,102.1,1518.1,70.8,2.8,68.9
50 - 59세,2005.10 월,5233,3723.1,3633.7,89.4,1509.8,71.1,2.4,69.4
50 - 59세,2005.11 월,5259.9,3734.2,3655.8,78.4,1525.7,71,2.1,69.5
50 - 59세,2005.12 월,5286.7,3646.1,3562.8,83.3,1640.6,69,2.3,67.4
50 - 59세,2006.01 월,5310.4,3579.8,3483.4,96.4,1730.6,67.4,2.7,65.6
50 - 59세,2006.02 월,5337.3,3624.1,3516.7,107.4,1713.2,67.9,3,65.9
50 - 59세,2006.03 월,5364.2,3731.2,3644.2,87,1633,69.6,2.3,67.9
50 - 59세,2006.04 월,5391.1,3812.2,3723.7,88.5,1578.9,70.7,2.3,69.1
50 - 59세,2006.05 월,5418.1,3861.1,3776.4,84.7,1557,71.3,2.2,69.7
50 - 59세,2006.06 월,5445.1,3901.4,3829.8,71.6,1543.7,71.6,1.8,70.3
50 - 59세,2006.07 월,5469.4,3845.7,3775.7,70,1623.6,70.3,1.8,69
50 - 59세,2006.08 월,5491,3841.3,3765,76.3,1649.8,70,2,68.6
50 - 59세,2006.09 월,5512.6,3895,3827.2,67.8,1617.6,70.7,1.7,69.4
50 - 59세,2006.10 월,5534.2,3939.3,3866.9,72.4,1594.9,71.2,1.8,69.9
50 - 59세,2006.11 월,5555.7,3951.6,3877.1,74.5,1604,71.1,1.9,69.8
50 - 59세,2006.12 월,5577.2,3876.4,3788.9,87.5,1700.8,69.5,2.3,67.9
50 - 59세,2007.01 월,5598.9,3796.8,3701.1,95.7,1802,67.8,2.5,66.1
50 - 59세,2007.02 월,5620.4,3820.9,3729.7,91.2,1799.5,68,2.4,66.4
50 - 59세,2007.03 월,5642,3955.5,3864.3,91.2,1686.5,70.1,2.3,68.5
50 - 59세,2007.04 월,5663.5,4053.1,3965,88.2,1610.4,71.6,2.2,70
50 - 59세,2007.05 월,5685.2,4119.7,4026.6,93.1,1565.5,72.5,2.3,70.8
50 - 59세,2007.06 월,5706.9,4148.7,4055.9,92.8,1558.2,72.7,2.2,71.1
50 - 59세,2007.07 월,5730.7,4116.1,4029.8,86.3,1614.7,71.8,2.1,70.3
50 - 59세,2007.08 월,5756.9,4107.9,4031.6,76.3,1649.1,71.4,1.9,70
50 - 59세,2007.09 월,5783.1,4193.4,4122.6,70.8,1589.8,72.5,1.7,71.3
50 - 59세,2007.10 월,5809.4,4217.5,4133.4,84.1,1591.9,72.6,2,71.2
50 - 59세,2007.11 월,5835.6,4196,4124.3,71.6,1639.6,71.9,1.7,70.7
50 - 59세,2007.12 월,5861.8,4128.4,4055.6,72.8,1733.4,70.4,1.8,69.2
50 - 59세,2008.01 월,5888,4060,3982.7,77.3,1828.1,69,1.9,67.6
50 - 59세,2008.02 월,5914.2,4106.4,4024.7,81.8,1807.8,69.4,2,68.1
50 - 59세,2008.03 월,5940.4,4220.7,4135.9,84.8,1719.6,71.1,2,69.6
50 - 59세,2008.04 월,5966.5,4328.3,4248,80.3,1638.2,72.5,1.9,71.2
50 - 59세,2008.05 월,5992.7,4379.1,4298.4,80.7,1613.6,73.1,1.8,71.7
50 - 59세,2008.06 월,6018.9,4410.5,4331.7,78.8,1608.4,73.3,1.8,72
50 - 59세,2008.07 월,6045.8,4386.8,4298.4,88.3,1659,72.6,2,71.1
50 - 59세,2008.08 월,6073.3,4379.2,4291.6,87.5,1694.1,72.1,2,70.7
50 - 59세,2008.09 월,6100.8,4433.6,4340.2,93.3,1667.2,72.7,2.1,71.1
50 - 59세,2008.10 월,6128.2,4494.6,4407.1,87.5,1633.6,73.3,1.9,71.9
50 - 59세,2008.11 월,6155.8,4498.4,4409.3,89.1,1657.4,73.1,2,71.6
50 - 59세,2008.12 월,6183.3,4397.7,4295.4,102.3,1785.5,71.1,2.3,69.5
50 - 59세,2009.01 월,6211.1,4328.8,4228.4,100.4,1882.3,69.7,2.3,68.1
50 - 59세,2009.02 월,6238.5,4363.5,4250.7,112.8,1875,69.9,2.6,68.1
50 - 59세,2009.03 월,6265.9,4483.7,4374.6,109.1,1782.2,71.6,2.4,69.8
50 - 59세,2009.04 월,6293.4,4556.3,4439.3,117,1737.1,72.4,2.6,70.5
50 - 59세,2009.05 월,6320.9,4597.7,4466.7,131,1723.2,72.7,2.8,70.7
50 - 59세,2009.06 월,6348.4,4649.3,4518.4,130.9,1699.1,73.2,2.8,71.2
50 - 59세,2009.07 월,6377.9,4628.6,4502.2,126.5,1749.3,72.6,2.7,70.6
50 - 59세,2009.08 월,6409.5,4615.5,4498.6,116.8,1794,72,2.5,70.2
50 - 59세,2009.09 월,6441,4693.8,4585.7,108,1747.3,72.9,2.3,71.2
50 - 59세,2009.10 월,6472.6,4732.8,4632.5,100.4,1739.7,73.1,2.1,71.6
50 - 59세,2009.11 월,6504.1,4742.4,4641.1,101.3,1761.7,72.9,2.1,71.4
50 - 59세,2009.12 월,6535.6,4646.3,4536.7,109.6,1889.3,71.1,2.4,69.4
50 - 59세,2010.01 월,6567.6,4629,4457.7,171.3,1938.7,70.5,3.7,67.9
50 - 59세,2010.02 월,6599.1,4655.6,4505.5,150.1,1943.5,70.5,3.2,68.3
50 - 59세,2010.03 월,6630.6,4764.6,4639.6,125,1866.1,71.9,2.6,70
50 - 59세,2010.04 월,6662.1,4876.5,4764.7,111.8,1785.6,73.2,2.3,71.5
50 - 59세,2010.05 월,6693.8,4950.4,4849.9,100.5,1743.4,74,2,72.5
50 - 59세,2010.06 월,6725.3,4965.1,4865.3,99.8,1760.2,73.8,2,72.3
50 - 59세,2010.07 월,6761.1,4960.6,4839,121.6,1800.5,73.4,2.5,71.6
50 - 59세,2010.08 월,6800.9,4944.5,4839.9,104.6,1856.4,72.7,2.1,71.2
50 - 59세,2010.09 월,6840.6,4998.8,4884.2,114.6,1841.8,73.1,2.3,71.4
50 - 59세,2010.10 월,6880.3,5083.6,4964,119.7,1796.7,73.9,2.4,72.1
50 - 59세,2010.11 월,6920.1,5065.1,4962.6,102.5,1855,73.2,2,71.7
50 - 59세,2010.12 월,6960.1,5010.9,4889.1,121.8,1949.1,72,2.4,70.2
50 - 59세,2011.01 월,6995.2,4880,4759.7,120.3,2115.3,69.8,2.5,68
50 - 59세,2011.02 월,7035,5015.7,4877.3,138.4,2019.3,71.3,2.8,69.3
50 - 59세,2011.03 월,7074.7,5153.8,5010.1,143.7,1920.9,72.8,2.8,70.8
50 - 59세,2011.04 월,7114.4,5254.7,5144.4,110.3,1859.7,73.9,2.1,72.3
50 - 59세,2011.05 월,7154.4,5322,5211.9,110.1,1832.4,74.4,2.1,72.8
50 - 59세,2011.06 월,7194,5369,5264.7,104.3,1825,74.6,1.9,73.2
50 - 59세,2011.07 월,7225.4,5296.9,5188.4,108.5,1928.5,73.3,2,71.8
50 - 59세,2011.08 월,7248.4,5313.3,5209.1,104.2,1935.1,73.3,2,71.9
50 - 59세,2011.09 월,7271.1,5302,5185.2,116.8,1969.1,72.9,2.2,71.3
50 - 59세,2011.10 월,7294.1,5413.4,5316.1,97.4,1880.6,74.2,1.8,72.9
50 - 59세,2011.11 월,7317.2,5410.4,5318.3,92.2,1906.7,73.9,1.7,72.7
50 - 59세,2011.12 월,7340.7,5351.8,5255.9,95.9,1988.9,72.9,1.8,71.6
50 - 59세,2012.01 월,7363.5,5265.8,5158.7,107.2,2097.6,71.5,2,70.1
50 - 59세,2012.02 월,7386.5,5336,5201.6,134.5,2050.4,72.2,2.5,70.4
50 - 59세,2012.03 월,7409.4,5448.1,5312.3,135.8,1961.3,73.5,2.5,71.7
50 - 59세,2012.04 월,7432.3,5522.4,5396.2,126.2,1909.9,74.3,2.3,72.6
50 - 59세,2012.05 월,7455.4,5585,5485.3,99.6,1870.5,74.9,1.8,73.6
50 - 59세,2012.06 월,7478.2,5607.8,5493.7,114.1,1870.4,75,2,73.5
50 - 59세,2012.07 월,7502.9,5566.2,5446.8,119.3,1936.8,74.2,2.1,72.6
50 - 59세,2012.08 월,7529.3,5543.1,5415.7,127.4,1986.2,73.6,2.3,71.9
50 - 59세,2012.09 월,7555.5,5632.6,5507.9,124.7,1923,74.5,2.2,72.9
50 - 59세,2012.10 월,7581.8,5654.6,5546.9,107.7,1927.3,74.6,1.9,73.2
50 - 59세,2012.11 월,7608.4,5658.9,5558.1,100.8,1949.5,74.4,1.8,73.1
50 - 59세,2012.12 월,7635.4,5565.8,5463.9,101.9,2069.6,72.9,1.8,71.6
50 - 59세,2013.01 월,7661.6,5499.8,5379.2,120.6,2161.8,71.8,2.2,70.2
50 - 59세,2013.02 월,7688.1,5542.9,5401.4,141.5,2145.2,72.1,2.6,70.3
50 - 59세,2013.03 월,7714.4,5675.5,5551.7,123.8,2038.9,73.6,2.2,72
50 - 59세,2013.04 월,7740.8,5803.3,5692.2,111.1,1937.5,75,1.9,73.5
50 - 59세,2013.05 월,7767.3,5862.6,5752,110.6,1904.7,75.5,1.9,74.1
50 - 59세,2013.06 월,7793.8,5903.5,5802.8,100.6,1890.4,75.7,1.7,74.5
50 - 59세,2013.07 월,7815.9,5887.2,5775.1,112,1928.7,75.3,1.9,73.9
50 - 59세,2013.08 월,7833.6,5858.1,5746,112.1,1975.5,74.8,1.9,73.4
50 - 59세,2013.09 월,7851.2,5909.9,5812.6,97.3,1941.3,75.3,1.6,74
50 - 59세,2013.10 월,7868.9,5965.8,5874.4,91.4,1903,75.8,1.5,74.7
50 - 59세,2013.11 월,7886.6,5959.3,5870.5,88.8,1927.4,75.6,1.5,74.4
50 - 59세,2013.12 월,7904.3,5874.6,5785.6,89,2029.7,74.3,1.5,73.2
50 - 59세,2014.01 월,7921.9,5842.4,5727.6,114.8,2079.5,73.7,2,72.3
50 - 59세,2014.02 월,7939.6,5918.5,5781.8,136.7,2021.1,74.5,2.3,72.8
50 - 59세,2014.03 월,7957.2,6008.1,5862.6,145.5,1949.1,75.5,2.4,73.7
50 - 59세,2014.04 월,7974.9,6118.8,5979.2,139.6,1856.1,76.7,2.3,75
50 - 59세,2014.05 월,7992.6,6137.4,5988,149.5,1855.2,76.8,2.4,74.9
50 - 59세,2014.06 월,8010.3,6126.2,5986.9,139.3,1884,76.5,2.3,74.7
50 - 59세,2014.07 월,8024.8,6111.2,5983,128.2,1913.6,76.2,2.1,74.6
50 - 59세,2014.08 월,8036.5,6114.9,5982,132.9,1921.6,76.1,2.2,74.4
50 - 59세,2014.09 월,8048.1,6146.1,6014.6,131.5,1902.1,76.4,2.1,74.7
50 - 59세,2014.10 월,8059.6,6174.1,6034.3,139.8,1885.5,76.6,2.3,74.9
50 - 59세,2014.11 월,8071.3,6185.2,6049.8,135.4,1886.1,76.6,2.2,75
50 - 59세,2014.12 월,8082.9,6114.1,5976.1,138,1968.8,75.6,2.3,73.9
50 - 59세,2015.01 월,8094.5,6051.6,5896.2,155.4,2042.9,74.8,2.6,72.8
50 - 59세,2015.02 월,8106.1,6110.4,5939.9,170.5,1995.7,75.4,2.8,73.3
50 - 59세,2015.03 월,8117.7,6143.4,5992.1,151.3,1974.3,75.7,2.5,73.8
50 - 59세,2015.04 월,8129.4,6212.1,6058.8,153.4,1917.3,76.4,2.5,74.5
50 - 59세,2015.05 월,8141,6262.8,6101.3,161.4,1878.2,76.9,2.6,74.9
50 - 59세,2015.06 월,8152.6,6277.4,6105.8,171.6,1875.3,77,2.7,74.9
50 - 59세,2015.07 월,8163.9,6283.3,6128.9,154.4,1880.6,77,2.5,75.1
50 - 59세,2015.08 월,8174.9,6227.4,6070.5,156.8,1947.6,76.2,2.5,74.3
50 - 59세,2015.09 월,8185.9,6250,6120,130,1935.9,76.4,2.1,74.8
50 - 59세,2015.10 월,8196.9,6257.3,6133.8,123.5,1939.6,76.3,2,74.8
50 - 59세,2015.11 월,8207.9,6281.2,6166.7,114.6,1926.7,76.5,1.8,75.1
50 - 59세,2015.12 월,8218.9,6219.7,6099.7,120,1999.2,75.7,1.9,74.2
50 - 59세,2016.01 월,8219.2,6133.4,5987.8,145.6,2085.8,74.6,2.4,72.9
50 - 59세,2016.02 월,8230.2,6154.9,5996.3,158.6,2075.3,74.8,2.6,72.9
50 - 59세,2016.03 월,8241.3,6202.8,6034.4,168.4,2038.5,75.3,2.7,73.2
50 - 59세,2016.04 월,8252.3,6270.6,6119.8,150.8,1981.7,76,2.4,74.2
50 - 59세,2016.05 월,8263.4,6323,6173.4,149.7,1940.3,76.5,2.4,74.7
50 - 59세,2016.06 월,8274.4,6330,6186.9,143.1,1944.4,76.5,2.3,74.8
50 - 59세,2016.07 월,8283.6,6316.8,6167.2,149.5,1966.8,76.3,2.4,74.5
50 - 59세,2016.08 월,8291.2,6337.6,6189.6,148.1,1953.6,76.4,2.3,74.7
50 - 59세,2016.09 월,8298.8,6361.1,6214,147.1,1937.7,76.7,2.3,74.9
50 - 59세,2016.10 월,8306.4,6395,6261.8,133.2,1911.4,77,2.1,75.4
50 - 59세,2016.11 월,8314,6405,6274.5,130.5,1909,77,2,75.5
50 - 59세,2016.12 월,8321.6,6307.5,6192.3,115.3,2014,75.8,1.8,74.4
50 - 59세,2017.01 월,8329.4,6255.6,6120.3,135.3,2073.9,75.1,2.2,73.5
50 - 59세,2017.02 월,8337.1,6321.8,6178.4,143.4,2015.3,75.8,2.3,74.1
50 - 59세,2017.03 월,8344.8,6385.6,6250.1,135.5,1959.1,76.5,2.1,74.9
50 - 59세,2017.04 월,8352.3,6456.4,6305.5,150.9,1895.9,77.3,2.3,75.5
50 - 59세,2017.05 월,8360.2,6481,6332.7,148.3,1879.2,77.5,2.3,75.7
50 - 59세,2017.06 월,8367.7,6478.6,6319.2,159.4,1889.1,77.4,2.5,75.5
50 - 59세,2017.07 월,8374.2,6469.5,6329.8,139.8,1904.6,77.3,2.2,75.6
50 - 59세,2017.08 월,8379.8,6471.1,6315.1,155.9,1908.7,77.2,2.4,75.4
50 - 59세,2017.09 월,8385.3,6490.3,6341.9,148.4,1895,77.4,2.3,75.6
50 - 59세,2017.10 월,8391.2,6516,6387.2,128.8,1875.2,77.7,2,76.1
50 - 59세,2017.11 월,8396.9,6511.7,6405.2,106.5,1885.2,77.5,1.6,76.3
50 - 59세,2017.12 월,8402.4,6460.4,6337.8,122.6,1942.1,76.9,1.9,75.4
50 - 59세,2018.01 월,8407,6405.3,6266.8,138.5,2001.6,76.2,2.2,74.5
50 - 59세,2018.02 월,8411.8,6375.2,6213.1,162.1,2036.6,75.8,2.5,73.9
50 - 59세,2018.03 월,8416.3,6453.4,6271.4,182,1962.9,76.7,2.8,74.5
50 - 59세,2018.04 월,8421.2,6545.4,6374.9,170.5,1875.8,77.7,2.6,75.7
50 - 59세,2018.05 월,8426,6550.1,6378.7,171.4,1875.8,77.7,2.6,75.7
50 - 59세,2018.06 월,8430.8,6562.9,6390.2,172.7,1867.9,77.8,2.6,75.8
50 - 59세,2018.07 월,8440.8,6527.9,6369.3,158.6,1912.9,77.3,2.4,75.5
50 - 59세,2018.08 월,8450.8,6511.1,6319.6,191.6,1939.7,77,2.9,74.8
50 - 59세,2018.09 월,8460.8,6533.3,6374.6,158.8,1927.5,77.2,2.4,75.3
50 - 59세,2018.10 월,8470.8,6552.2,6393.6,158.6,1918.6,77.4,2.4,75.5
50 - 59세,2018.11 월,8480.7,6574.9,6432.1,142.7,1905.8,77.5,2.2,75.8
50 - 59세,2018.12 월,8490.9,6522.9,6368.7,154.2,1968,76.8,2.4,75
50 - 59세,2019.01 월,8500.4,6497.8,6310.9,186.9,2002.6,76.4,2.9,74.2
50 - 59세,2019.02 월,8512.1,6506.5,6300.9,205.5,2005.6,76.4,3.2,74
50 - 59세,2019.03 월,8522.5,6580.6,6382.3,198.3,1941.9,77.2,3,74.9
50 - 59세,2019.04 월,8533.1,6633.1,6439.4,193.8,1900,77.7,2.9,75.5
50 - 59세,2019.05 월,8543.1,6659,6487.6,171.4,1884.1,77.9,2.6,75.9
50 - 59세,2019.06 월,8553.8,6676.6,6517,159.7,1877.2,78.1,2.4,76.2
50 - 59세,2019.07 월,8554.2,6645.8,6481,164.8,1908.5,77.7,2.5,75.8
50 - 59세,2019.08 월,8554.1,6602.4,6452.9,149.5,1951.7,77.2,2.3,75.4
50 - 59세,2019.09 월,8554.2,6646.8,6493.6,153.1,1907.5,77.7,2.3,75.9
50 - 59세,2019.10 월,8554.5,6646.6,6501.6,145.1,1907.8,77.7,2.2,76
50 - 59세,2019.11 월,8554.6,6646,6496.9,149,1908.6,77.7,2.2,75.9
50 - 59세,2019.12 월,8555,6606.9,6462.5,144.4,1948.1,77.2,2.2,75.5
50 - 59세,2020.01 월,8554.6,6560.1,6373.3,186.8,1994.5,76.7,2.8,74.5
50 - 59세,2020.02 월,8555.2,6548.8,6357.5,191.3,2006.4,76.5,2.9,74.3
50 - 59세,2020.03 월,8555.1,6518.4,6307.8,210.6,2036.7,76.2,3.2,73.7
50 - 59세,2020.04 월,8555,6528.9,6296.1,232.9,2026.1,76.3,3.6,73.6
50 - 59세,2020.05 월,8555.5,6592.2,6347.2,245,1963.3,77.1,3.7,74.2
50 - 59세,2020.06 월,8555.6,6588,6371.5,216.5,1967.6,77,3.3,74.5
50 - 59세,2020.07 월,8554,6565.1,6354.8,210.2,1988.9,76.7,3.2,74.3
50 - 59세,2020.08 월,8552.4,6522.6,6379.1,143.5,2029.7,76.3,2.2,74.6
50 - 59세,2020.09 월,8550.7,6518.4,6360.3,158.1,2032.3,76.2,2.4,74.4
50 - 59세,2020.10 월,8549.2,6555.2,6387.6,167.6,1994,76.7,2.6,74.7
50 - 59세,2020.11 월,8548,6583.4,6423.3,160.1,1964.7,77,2.4,75.1
50 - 59세,2020.12 월,8546.9,6489,6316,173.1,2057.8,75.9,2.7,73.9
50 - 59세,2021.01 월,8546.3,6434.4,6203.8,230.6,2111.9,75.3,3.6,72.6
50 - 59세,2021.02 월,8544.7,6461.8,6218.9,242.9,2082.9,75.6,3.8,72.8
50 - 59세,2021.03 월,8543.1,6521.1,6320.3,200.8,2022,76.3,3.1,74
50 - 59세,2021.04 월,8541.6,6584.9,6409.5,175.4,1956.7,77.1,2.7,75
50 - 59세,2021.05 월,8540.1,6638.4,6447.4,191,1901.7,77.7,2.9,75.5
50 - 59세,2021.06 월,8538.4,6636.7,6445.1,191.7,1901.7,77.7,2.9,75.5
50 - 59세,2021.07 월,8543.7,6619.5,6463.5,156,1924.2,77.5,2.4,75.7
50 - 59세,2021.08 월,8548.8,6577.5,6454.9,122.7,1971.2,76.9,1.9,75.5
50 - 59세,2021.09 월,8554,6633.5,6484.7,148.9,1920.5,77.5,2.2,75.8
50 - 59세,2021.10 월,8559.3,6650.2,6511.4,138.8,1909.1,77.7,2.1,76.1
50 - 59세,2021.11 월,8565,6697.2,6572.5,124.7,1867.7,78.2,1.9,76.7
50 - 59세,2021.12 월,8570.3,6647.8,6530.4,117.4,1922.5,77.6,1.8,76.2
50 - 59세,2022.01 월,8566.8,6593.5,6449,144.5,1973.3,77,2.2,75.3
50 - 59세,2022.02 월,8571.1,6623.4,6490.9,132.5,1947.7,77.3,2,75.7
50 - 59세,2022.03 월,8575.1,6695.7,6578.7,116.9,1879.4,78.1,1.7,76.7
50 - 59세,2022.04 월,8579.4,6731.1,6617.1,114,1848.3,78.5,1.7,77.1
50 - 59세,2022.05 월,8583.7,6802,6685.9,116.1,1781.7,79.2,1.7,77.9
50 - 59세,2022.06 월,8587.5,6827.5,6689.8,137.7,1760.1,79.5,2,77.9
50 - 59세,2022.07 월,8586.8,6776,6657.9,118.1,1810.8,78.9,1.7,77.5
50 - 59세,2022.08 월,8586.1,6721.9,6637.3,84.6,1864.2,78.3,1.3,77.3
50 - 59세,2022.09 월,8585.5,6752.1,6650.2,101.9,1833.4,78.6,1.5,77.5
50 - 59세,2022.10 월,8585.1,6758.7,6658.4,100.3,1826.4,78.7,1.5,77.6
50 - 59세,2022.11 월,8584.6,6761.6,6664.2,97.4,1823,78.8,1.4,77.6
50 - 59세,2022.12 월,8584.1,6736.2,6640.4,95.8,1847.8,78.5,1.4,77.4
50 - 59세,2023.01 월,8584.1,6686.2,6556.3,129.9,1897.9,77.9,1.9,76.4
50 - 59세,2023.02 월,8582.8,6702.9,6567.5,135.4,1879.9,78.1,2,76.5
50 - 59세,2023.03 월,8582,6745.7,6629.1,116.5,1836.3,78.6,1.7,77.2
50 - 59세,2023.04 월,8580.8,6797.1,6672.2,124.8,1783.7,79.2,1.8,77.8
50 - 59세,2023.05 월,8579.7,6859.8,6735.2,124.6,1720,80,1.8,78.5
50 - 59세,2023.06 월,8578.5,6875.1,6760.8,114.4,1703.4,80.1,1.7,78.8
50 - 59세,2023.07 월,8585.4,6854.9,6718.9,136,1730.5,79.8,2,78.3
50 - 59세,2023.08 월,8592.9,6793.8,6710,83.9,1799,79.1,1.2,78.1
50 - 59세,2023.09 월,8600.4,6797.4,6695.5,101.9,1803,79,1.5,77.9
50 - 59세,2023.10 월,8608.2,6806.9,6709.5,97.4,1801.3,79.1,1.4,77.9
50 - 59세,2023.11 월,8616.1,6815,6700.3,114.7,1801.1,79.1,1.7,77.8
50 - 59세,2023.12 월,8624.2,6785.2,6674.4,110.8,1838.9,78.7,1.6,77.4
50 - 59세,2024.01 월,8634.3,6754.6,6627.1,127.5,1879.7,78.2,1.9,76.8
50 - 59세,2024.02 월,8641.6,6781.7,6651.1,130.6,1859.9,78.5,1.9,77
50 - 59세,2024.03 월,8648.6,6841.7,6688.3,153.4,1806.9,79.1,2.2,77.3
50 - 59세,2024.04 월,8655.9,6839.3,6688.6,150.7,1816.6,79,2.2,77.3
60세이상,2000.01 월,5113.9,1657.4,1619.3,38.1,3456.5,32.4,2.3,31.7
60세이상,2000.02 월,5131.3,1687.8,1645.4,42.4,3443.5,32.9,2.5,32.1
60세이상,2000.03 월,5148.9,1888.2,1845.8,42.4,3260.7,36.7,2.2,35.8
60세이상,2000.04 월,5166.5,2045.3,2013.6,31.7,3121.2,39.6,1.5,39
60세이상,2000.05 월,5184.2,2120.7,2093.1,27.6,3063.5,40.9,1.3,40.4
60세이상,2000.06 월,5202,2127.8,2105.6,22.2,3074.2,40.9,1,40.5
60세이상,2000.07 월,5220.1,2105.4,2085,20.5,3114.7,40.3,1,39.9
60세이상,2000.08 월,5238.4,2116.9,2093.4,23.5,3121.5,40.4,1.1,40
60세이상,2000.09 월,5256.6,2144.8,2120.1,24.7,3111.8,40.8,1.2,40.3
60세이상,2000.10 월,5274.9,2144.5,2118.8,25.7,3130.4,40.7,1.2,40.2
60세이상,2000.11 월,5293.1,2037.8,2011.5,26.3,3255.3,38.5,1.3,38
60세이상,2000.12 월,5311.4,1812.8,1783.2,29.7,3498.5,34.1,1.6,33.6
60세이상,2001.01 월,5329.6,1700.1,1663.2,36.9,3629.4,31.9,2.2,31.2
60세이상,2001.02 월,5347.8,1714.7,1681.5,33.1,3633.1,32.1,1.9,31.4
60세이상,2001.03 월,5366,1896.4,1867.4,29,3469.6,35.3,1.5,34.8
60세이상,2001.04 월,5384.3,2127.2,2099,28.3,3257.1,39.5,1.3,39
60세이상,2001.05 월,5402.5,2200.5,2179.4,21.1,3202.1,40.7,1,40.3
60세이상,2001.06 월,5420.8,2220.8,2203.3,17.5,3199.9,41,0.8,40.6
